sofifa_id,short_name,long_name,age,overall,weak_foot,skill_moves,team_position,pace,shooting,passing,dribbling,defending,physic,attacking_crossing,attacking_finishing,attacking_heading_accuracy,attacking_short_passing,attacking_volleys,skill_dribbling,skill_curve,skill_fk_accuracy,skill_long_passing,skill_ball_control,movement_acceleration,movement_sprint_speed,movement_agility,movement_reactions,movement_balance,power_shot_power,power_jumping,power_stamina,power_strength,power_long_shots,mentality_aggression,mentality_interceptions,mentality_positioning,mentality_vision,mentality_penalties,mentality_composure,defending_marking,defending_standing_tackle,defending_sliding_tackle,goalkeeping_diving,goalkeeping_handling,goalkeeping_kicking,goalkeeping_positioning,goalkeeping_reflexes
214049,D. Restrepo,Daniel Restrepo Agudelo,26,60,3,2,SUB,63,41,57,61,56,66,54,38,34,64,42,57,59,45,54,60,65,61,79,60,76,47,73,77,71,34,36,49,53,54,57,55,70,56,53,11,11,6,15,13
218381,S. Matthews,Sam Matthews,22,60,2,3,SUB,68,52,60,62,43,53,58,49,47,63,49,62,60,55,59,60,71,65,69,51,73,59,50,62,51,54,46,24,48,57,52,57,40,53,54,14,8,14,16,7
221264,R. Al Ghamdi,Rayed Al Ghamdi,25,60,3,3,SUB,73,56,55,61,38,63,44,58,53,65,48,62,41,41,58,58,75,72,67,53,55,61,72,64,63,51,59,48,57,52,37,49,21,41,45,10,15,9,9,9
221386,J. Allen,Jordan Allen,24,60,3,3,RES,67,52,56,64,56,59,53,53,52,61,39,63,49,43,55,63,61,71,77,58,69,54,72,44,61,49,68,60,59,58,50,57,53,56,57,14,11,10,14,10
221692,C. Bishop,Colby Bishop,22,60,3,2,ST,71,58,46,56,30,66,38,61,59,51,44,53,43,39,39,55,70,71,64,55,67,56,71,70,72,54,45,30,58,53,63,56,28,23,23,12,14,9,10,14
222438,Zou Dehai,邹德海,26,60,1,1,GK,,,,,,,18,16,19,30,14,14,13,11,23,24,49,42,30,55,53,41,56,33,64,14,21,20,17,15,21,23,25,14,12,59,61,54,59,62
225756,G. Blackwood,George Blackwood,22,60,2,2,SUB,65,58,46,57,28,64,48,62,57,47,46,57,39,41,40,57,62,67,65,53,52,65,73,64,73,45,40,17,61,48,54,58,19,33,28,10,6,11,9,7
228665,R. Ariza,Ronaldo Ariza,21,60,3,2,SUB,74,43,58,59,36,58,46,44,44,67,37,58,45,43,63,52,79,70,77,56,81,47,86,91,46,39,42,25,49,56,43,59,53,28,20,14,16,11,11,9
228999,S. Joss,Sven Joss,24,60,3,2,LB,78,28,40,55,54,61,60,25,48,36,28,55,34,31,33,52,80,77,61,49,75,29,60,74,58,24,50,55,46,36,40,58,45,62,63,12,13,8,13,15
232427,R. Aoki,青木 亮太,23,60,3,2,SUB,82,47,55,61,29,44,60,48,36,59,47,61,44,37,48,63,83,81,48,58,75,51,45,39,53,36,25,22,56,56,52,47,35,25,28,7,6,14,7,13
232521,L. Merolla,Lucas Gabriel Merolla,24,60,2,2,SUB,39,27,35,33,59,68,29,25,69,46,24,27,26,24,37,42,29,47,29,58,31,36,30,56,86,24,45,60,17,25,30,56,56,59,56,14,9,8,15,12
237085,Yoo Seung Min,유승민 俞圣民,20,60,3,2,SUB,77,56,53,60,33,52,57,54,38,56,52,60,57,41,51,57,76,77,72,59,63,68,40,59,54,50,42,21,58,49,55,53,45,29,28,5,14,15,6,14
237168,M. Matsumoto,松本 昌也,24,60,3,2,RM,71,45,58,64,58,58,57,46,53,64,29,61,51,40,55,65,72,71,73,60,80,55,65,61,57,37,55,57,39,56,42,53,55,63,61,12,7,15,13,14
237436,R. Takano,髙野 辽,24,60,2,2,RES,72,38,51,62,53,66,65,29,45,55,30,60,58,34,42,59,75,70,74,53,78,65,62,63,69,29,62,48,56,40,32,49,46,64,57,13,10,6,12,5
237977,Kim Han Gil,김한길 金汉吉,24,60,3,2,SUB,74,54,47,63,28,65,59,58,53,48,43,63,38,30,31,61,72,76,68,53,69,59,78,83,58,41,58,20,64,53,50,44,35,21,20,13,13,9,7,11
238927,J. Gies,Jeroen Gies,24,60,2,1,SUB,,,,,,,11,7,12,23,6,12,11,14,27,13,27,22,22,54,39,44,51,27,66,6,16,11,5,21,19,38,10,10,12,61,59,58,54,64
241206,D. Maekawa,前川 黛也,24,60,3,1,SUB,,,,,,,10,4,7,29,6,10,8,11,25,12,28,24,30,42,27,41,35,35,73,4,22,7,2,48,8,33,14,11,8,59,54,54,65,67
242012,R. Germain,ジャーメイン 良,24,60,2,3,SUB,79,57,35,51,27,65,25,62,66,41,45,53,26,22,29,49,74,83,50,49,49,60,70,55,70,46,65,19,61,43,56,40,24,24,23,6,8,14,11,6
242257,Jon Bakero,Jon Bakero,22,60,4,2,RES,61,60,57,59,26,53,53,59,55,60,56,60,54,51,52,66,57,64,43,53,48,67,58,39,57,58,58,23,58,64,60,58,38,11,15,11,13,13,10,14
243992,T. Corbaz,Thibault Corbaz,25,60,3,2,RCM,70,51,60,59,58,59,60,55,52,62,46,58,49,44,60,59,74,67,62,55,72,55,66,58,59,42,59,58,52,63,45,46,59,60,57,13,9,6,8,10
245265,S. Kchouk,Slimène Kchok,25,60,3,2,RES,74,28,49,57,59,62,54,30,55,57,23,60,29,32,50,48,75,73,69,52,64,23,71,61,62,22,61,57,37,38,49,47,59,61,60,6,14,7,10,12
245436,S. Paintsil,Seth Paintsil,23,60,2,2,SUB,78,54,51,66,25,48,55,63,39,52,46,65,56,37,53,60,84,73,83,52,91,52,56,53,52,39,28,19,49,46,57,53,26,23,26,5,5,14,11,9
246840,E. Wiemberg,Erick Wiemberg,25,60,2,2,LB,64,36,52,57,58,51,61,24,51,60,31,56,42,53,53,60,63,64,59,54,57,49,68,48,52,49,49,60,48,31,38,42,52,64,62,12,13,7,14,9
247032,K. Hodžić,Kadir Hodžić,24,60,3,2,LB,61,32,54,59,57,56,60,31,44,61,27,57,32,36,58,61,63,60,63,55,71,36,61,61,56,29,49,57,43,44,38,48,55,61,60,8,9,11,12,7
250909,J. Marx,Jan Hendrik Marx,24,60,4,2,RB,76,38,48,61,52,53,54,30,39,55,36,56,47,33,42,58,79,74,83,58,84,47,60,72,41,46,55,55,41,39,35,56,51,54,59,13,13,8,5,7
251078,P. Pațurcă,Paul Pațurcă,23,60,3,2,SUB,49,33,47,46,60,72,36,28,40,59,32,40,35,34,50,49,44,53,52,56,62,48,63,72,78,25,61,62,34,42,41,39,58,66,62,11,11,7,11,11
251175,G. Ajayi,Goodness Ajayi,24,60,3,3,RES,75,54,56,58,27,48,58,59,46,59,40,55,51,41,54,56,71,78,77,47,74,62,55,70,44,37,30,22,60,56,44,52,21,31,21,10,12,10,13,7
252265,L. Ried,Lukas Ried,23,60,3,2,SUB,70,51,57,60,38,49,57,47,37,60,46,59,49,51,56,57,72,69,75,55,72,55,70,60,45,57,42,39,58,55,45,57,37,38,36,11,12,5,9,15
252456,C. Klaus,Carl Klaus,25,60,2,1,RES,,,,,,,10,7,10,23,9,8,11,11,29,11,24,29,29,37,44,46,59,28,51,8,21,9,7,38,13,35,9,12,10,61,63,61,60,62
210776,A. Hirzel,Andreas Hirzel,26,60,2,1,SUB,,,,,,,14,13,15,26,14,14,13,14,29,18,47,43,48,61,38,42,57,30,71,10,37,20,16,35,20,33,15,11,14,59,58,56,57,60
211143,J. Ironside,Joe Ironside,25,60,2,2,LS,56,57,46,55,40,73,47,61,66,51,50,52,45,29,37,59,57,55,54,56,68,55,80,67,80,51,60,39,59,49,61,60,40,34,31,14,12,15,13,7
213412,J. Alabi,James Alabi,24,60,2,2,SUB,73,57,48,55,30,71,46,57,57,52,46,54,49,42,43,56,76,71,58,56,60,61,59,65,82,54,56,23,56,50,59,55,32,27,24,6,14,8,13,8
214896,P. Mullin,Paul Mullin,24,60,3,2,SUB,60,59,51,60,37,58,52,60,59,51,53,59,57,52,44,61,54,64,66,53,67,62,83,53,64,56,45,27,57,52,60,46,47,30,21,14,8,10,9,7
220777,K. Nitzlnader,Kevin Nitzlnader,26,60,3,2,SUB,65,25,52,53,60,60,53,22,54,57,18,52,35,42,53,55,69,62,52,60,49,31,54,68,58,23,56,57,34,47,36,56,60,63,60,11,9,12,8,14
224515,J. Simonsen,Jeppe Friborg Simonsen,23,60,4,2,SUB,83,49,50,62,53,60,56,48,51,52,52,61,48,37,44,59,84,82,72,62,66,54,63,66,62,43,47,50,55,51,52,51,55,55,53,12,10,7,15,12
224693,Ye Chongqiu,叶重秋,26,60,3,2,SUB,66,54,57,47,57,60,59,47,47,69,55,44,39,33,65,43,69,64,54,67,73,69,61,54,58,62,70,50,45,39,37,55,55,65,60,13,15,6,15,15
228461,Ryu Jae Moon,류재문 刘在暮,25,60,3,2,SUB,64,44,59,55,49,60,40,38,51,68,41,52,42,38,65,56,64,64,57,59,61,52,53,71,61,46,43,54,51,65,50,53,51,43,44,10,9,8,11,10
228526,Hwang ByeongGeun,황병근 黄秉根,25,60,2,1,SUB,,,,,,,12,16,18,24,20,13,16,17,24,17,26,26,30,61,36,42,59,19,68,12,20,19,16,45,18,27,25,18,20,62,57,56,57,62
230126,J. Brophy,James Brophy,24,60,3,3,CAM,77,48,55,62,54,61,59,48,42,54,40,62,52,49,52,57,80,75,80,51,67,47,61,72,58,50,53,54,60,56,40,54,55,56,55,8,10,9,7,6
230980,J. Tratt,Jacob Tratt,24,60,2,2,SUB,64,42,52,57,58,74,57,39,58,58,29,56,39,33,49,57,63,65,61,54,53,58,70,68,80,32,67,58,54,45,36,51,60,57,55,15,15,9,10,12
232265,Long Cheng,龙成,24,60,2,2,RES,68,39,50,57,58,70,47,34,54,55,33,54,34,42,54,56,66,69,77,50,51,38,67,74,73,49,60,56,51,47,47,50,57,61,56,15,15,13,13,14
235220,Yeerjieti Yeerzati,叶尔杰提·叶尔扎提,26,60,2,1,SUB,,,,,,,11,9,10,22,7,13,10,12,15,13,46,54,64,57,43,48,75,21,54,9,22,7,4,53,11,25,21,13,12,63,57,64,58,60
236733,A. Al Najai,Ahmad Al Najai,24,60,3,2,SUB,57,46,54,60,59,58,48,48,55,61,21,59,35,33,56,62,59,55,54,57,76,47,73,62,61,51,41,59,42,55,36,47,57,62,59,6,7,13,7,9
237095,Lee Ji Hoon,이지훈 李智训,25,60,3,2,SUB,74,26,45,53,60,60,46,23,41,53,22,52,45,35,36,46,79,70,66,58,76,25,60,63,56,24,67,58,52,41,39,59,61,66,63,6,11,11,5,6
239573,M. Bleve,Marco Bleve,23,60,2,1,SUB,,,,,,,10,8,11,19,5,11,12,10,27,14,21,15,24,41,47,44,63,28,53,7,19,8,6,53,10,55,14,10,13,65,62,58,59,62
239973,J. Kiassumbua,Joël Kiassumbua,27,60,1,1,SUB,,,,,,,13,9,14,18,7,6,15,11,26,14,41,38,58,58,26,38,62,38,49,8,28,12,8,45,16,50,24,10,12,65,53,51,56,66
251042,D. Dumitrașcu,Denis Dumitrașcu,24,60,2,2,SUB,60,36,54,55,57,66,59,28,61,62,27,53,34,27,59,58,66,55,50,48,64,44,74,62,75,49,48,56,35,42,38,34,52,60,64,5,9,12,6,12
251508,J. Gómez,Johan Gómez,25,60,3,2,RES,74,56,44,54,36,71,40,59,63,55,45,49,32,29,33,55,75,74,76,48,68,62,75,79,75,46,50,40,60,43,59,45,32,33,22,7,6,7,5,5
183533,D. Lyness,Dean Lyness,27,60,2,1,SUB,,,,,,,15,13,12,24,14,13,14,12,23,23,54,53,48,56,49,42,46,29,58,15,38,12,13,34,22,51,18,13,14,60,60,56,58,62
190179,D. Cornell,David Cornell,28,60,3,1,GK,,,,,,,16,13,11,29,14,11,16,11,30,23,38,34,47,51,50,47,58,18,64,12,32,17,12,31,21,49,9,12,17,62,58,62,57,62
202364,K. Riksvold,Kim Ove Norum Riksvold,25,60,4,2,SUB,67,52,60,61,33,55,63,52,50,64,47,62,56,36,57,61,66,67,63,55,57,60,42,67,60,47,33,29,62,57,41,63,31,32,30,14,14,14,13,13
203023,D. Cole,Darren Cole,27,60,4,2,RB,54,28,49,49,55,72,47,28,55,54,16,45,34,37,50,55,50,58,47,55,44,30,66,57,81,20,72,52,51,49,43,62,56,57,52,15,9,12,15,14
204825,B. Wilson,Ben Wilson,26,60,2,1,SUB,,,,,,,18,19,15,25,14,19,14,14,22,20,40,40,32,57,57,41,53,22,56,16,19,19,17,19,32,33,18,14,17,61,59,54,57,59
205075,K. Bigler,Kevin Bigler,26,60,3,3,SUB,70,46,55,62,58,73,53,39,55,62,45,58,49,33,53,63,69,71,68,62,88,57,76,75,71,50,77,57,62,52,38,56,58,58,59,16,16,11,8,11
207828,C. Stockton,Cole Stockton,25,60,3,2,SUB,63,60,49,53,32,61,41,63,55,52,40,47,36,27,49,55,62,63,62,59,68,64,68,60,71,57,33,25,60,59,57,60,32,34,12,15,16,12,12,11
215862,R. Castro,Rodrigo Castro,26,60,3,3,LM,80,49,53,68,36,44,49,47,47,56,58,69,50,42,53,61,80,80,80,55,89,55,58,58,31,44,55,24,54,57,48,47,40,39,32,15,13,9,10,7
216441,D. Bozic,Dejan Bozic,26,60,4,2,ST,60,60,44,49,21,68,32,63,62,53,54,45,43,39,39,54,58,61,55,51,46,65,51,59,81,51,50,19,57,46,63,49,15,16,16,15,15,12,7,15
225176,C. Quenum,Chérif Quenum,26,60,2,2,RES,82,27,35,41,58,63,44,20,53,42,31,36,25,26,27,40,80,84,47,65,66,45,85,65,61,21,60,57,24,23,36,50,53,64,61,13,7,7,12,7
226610,Choi Chi Won,Chi Won Choi,26,60,3,2,SUB,74,60,60,63,25,66,45,61,48,67,45,64,62,61,59,60,75,73,61,57,77,60,55,73,61,63,74,16,63,65,56,61,32,20,11,11,14,11,9,12
231486,A. Jafar,Abdulwahab Jafar,25,60,3,3,SUB,80,53,52,65,47,51,58,50,41,51,48,64,51,45,53,63,84,76,80,56,75,58,39,42,58,55,47,53,57,47,46,50,44,48,45,8,13,6,14,14
232687,H. Mitsumaru,三丸 拡,25,60,3,2,SUB,76,29,51,56,54,62,70,26,42,55,29,54,55,30,44,52,78,75,65,57,79,33,56,63,64,26,56,50,42,32,39,50,52,59,60,8,6,13,12,12
233446,E. Næsbak Brenden,Erik Næsbak Brenden,25,60,4,2,SUB,77,51,53,63,40,61,57,49,41,56,45,62,48,42,49,59,76,78,80,46,77,58,58,69,62,47,48,41,54,51,55,60,36,45,35,10,10,12,11,5
237954,J. Smith,Joshua Smith,27,60,2,2,SUB,66,30,41,46,56,74,29,26,57,49,28,41,29,31,51,48,65,66,57,54,51,42,69,62,82,25,72,56,36,36,43,54,52,59,55,6,8,7,9,8
240399,J. Montaño,Jackson David Montaño Palacios,26,60,3,2,SUB,75,52,51,59,55,69,61,57,56,53,44,58,47,38,48,57,79,71,68,59,66,58,63,71,77,35,48,54,52,45,62,53,61,53,48,8,12,13,8,12
243896,A. Abdellaoui,Ayoub Abdellaoui,26,60,2,2,SUB,65,31,51,50,62,63,57,25,56,54,32,47,39,35,46,53,66,64,50,55,60,45,72,59,65,24,60,55,48,48,45,53,62,66,65,15,10,14,13,14
247250,B. Čečarić,Bojan Čečarić,25,60,3,2,SUB,53,59,44,54,25,70,39,61,66,48,56,54,46,56,34,56,52,54,50,53,49,61,69,69,75,54,57,22,60,44,59,50,21,18,19,12,12,13,5,11
248336,C. Gaínza,Camilo Gaínza,26,60,4,2,SUB,69,47,58,61,42,39,40,45,62,68,45,55,59,44,60,65,67,70,78,48,83,58,58,38,33,35,48,35,55,62,55,60,32,50,44,5,13,7,6,15
248485,Jung Hoon Sung,정훈성 Hoon Sung Jung,25,60,3,3,RES,66,45,57,62,26,38,59,46,37,61,44,62,38,35,52,60,68,64,52,62,86,52,46,42,38,34,31,19,56,60,46,43,25,25,31,8,10,7,14,8
250932,J. Grzesik,Jan Grzesik,24,60,2,2,RB,77,31,50,50,54,62,56,27,42,58,39,48,46,33,45,44,80,75,67,58,70,38,52,72,61,26,56,55,41,40,35,42,53,58,56,9,10,8,9,14
251506,M. Al Najai,Muhannad Al Najai,25,60,3,2,RDM,63,46,53,61,57,62,47,46,49,60,36,59,33,37,54,62,61,64,57,58,76,47,60,66,61,49,62,58,51,55,39,53,56,59,56,14,6,6,10,6
209024,A. Barry,Aaron Barry,26,60,4,2,RCB,44,36,49,49,57,68,43,30,58,58,30,44,33,29,52,52,38,49,56,57,56,48,59,66,68,38,72,54,40,45,38,58,56,59,58,7,15,16,10,13
209364,C. Brown,Corey Edward Brown,25,60,2,2,LB,72,44,55,59,54,61,60,46,52,58,34,56,52,39,56,57,73,72,69,57,75,39,75,65,63,42,47,57,54,50,49,47,49,56,59,14,12,15,10,16
221974,Pei Shuai,裴帅,26,60,3,2,RCB,72,38,52,47,58,66,51,26,53,51,22,42,34,56,51,47,72,72,61,61,63,52,60,61,70,49,65,53,56,60,34,53,58,62,60,11,10,8,12,14
222402,J. Gulley,Justin Gulley,26,60,3,2,,77,49,52,58,57,66,54,51,56,60,28,55,42,42,54,55,78,76,77,49,82,50,72,68,65,52,65,55,49,37,40,41,58,58,57,15,11,12,14,15
225661,N. Al Muwallad,Nader Al Muwallad,26,60,3,2,CDM,70,41,51,59,58,66,47,27,51,56,26,58,32,32,52,59,69,71,65,61,64,66,70,73,64,53,60,57,39,57,41,56,58,62,59,12,6,10,8,15
226181,H. Al Jayzani,Hamad Suliman Al Jayzani,26,60,2,2,SUB,76,35,47,53,55,67,54,30,45,53,30,51,41,27,52,46,78,74,75,54,73,51,71,88,57,26,66,55,48,34,37,46,55,56,58,14,13,6,11,12
233846,Wang Fei,王飞,26,60,2,2,SUB,79,53,50,60,54,64,46,55,41,57,47,60,58,36,48,53,81,78,67,62,79,56,73,80,57,46,61,52,55,47,48,50,57,57,56,9,10,9,11,5
237089,Park Won Jae,박원재 朴源载,25,60,2,2,SUB,69,35,45,58,57,62,59,25,43,39,26,54,43,52,42,59,70,68,65,57,76,52,71,66,62,35,54,57,59,42,38,50,60,59,60,7,6,13,9,9
242014,Y. Suzuki,铃木 雄斗,25,60,3,2,SUB,69,64,56,56,31,66,59,66,67,63,58,57,46,43,53,53,68,70,62,55,55,64,69,65,68,64,61,12,63,48,57,55,39,25,28,6,8,13,13,13
247318,N. Mirković,Nikola Mirković,27,60,3,1,SUB,,,,,,,16,10,12,28,15,13,11,17,31,17,28,32,29,49,32,49,58,38,69,12,20,16,8,30,19,31,10,12,10,59,59,65,64,58
247413,E. Fujishima,藤嶋 栄介,27,60,2,1,RES,,,,,,,11,8,14,15,8,8,10,10,26,15,23,28,29,57,33,40,58,26,67,8,25,10,4,29,13,37,7,11,13,63,57,53,54,64
251220,S. Neurauter,Sandro Neurauter,27,60,2,2,SUB,46,33,40,41,56,70,39,27,58,46,30,38,30,31,40,41,43,49,39,53,59,49,64,47,80,32,74,54,26,37,39,54,54,59,57,9,13,12,11,14
251440,L. Scepanik,Lukas Scepanik,25,60,3,2,SUB,70,54,56,63,44,58,60,54,39,61,49,63,58,47,43,58,73,68,74,50,79,58,67,58,57,52,57,47,60,56,52,44,41,46,46,11,10,10,7,11
251743,A. Ginti,Adit Ginti,25,60,3,2,,82,44,52,61,56,51,57,40,45,51,38,58,57,52,45,61,80,83,72,55,76,54,70,60,43,38,56,54,61,54,50,55,57,59,58,12,14,14,12,8
251747,A. Khurana,Anuvinda Khurana,26,60,3,2,,54,30,41,41,58,70,34,21,57,53,24,38,32,25,42,45,51,57,39,53,42,42,63,59,79,37,64,59,27,34,36,53,58,58,55,15,8,10,12,15
251803,A. Maadi,Ali Maadi,25,60,3,2,SUB,72,34,48,55,56,62,53,31,48,50,32,52,44,36,45,53,73,72,65,58,65,36,67,68,62,35,53,55,48,46,36,48,57,58,60,6,7,11,8,14
251949,C. Crialese,Carlo Crialese,26,60,2,2,SUB,66,37,43,57,59,58,57,32,53,42,28,58,43,42,35,53,65,66,61,58,68,49,57,67,54,34,57,59,49,38,40,50,57,63,61,12,14,6,11,9
190240,S. Bennett,Scott Bennett,28,60,3,2,SUB,39,43,46,52,61,70,36,37,61,56,46,51,33,30,55,57,37,41,42,57,47,48,60,71,74,52,59,57,44,41,39,56,64,60,59,12,16,15,10,14
194894,F. Rossi,Francesco Rossi,28,60,1,1,RES,,,,,,,19,11,14,17,16,21,22,22,12,19,22,21,55,48,40,47,55,22,24,12,14,27,11,22,14,42,20,17,16,62,60,62,58,60
198891,C. Clifford,Conor Clifford,27,60,3,2,RCM,63,59,61,58,52,61,56,56,53,67,46,56,55,58,62,58,68,59,66,52,60,67,54,64,58,65,68,53,50,59,57,62,51,53,53,12,15,10,16,15
200263,D. Cawley,David Cawley,27,60,3,2,LCM,58,55,57,59,56,65,52,53,54,59,38,58,51,59,60,57,57,58,70,54,72,59,74,76,61,59,58,55,53,58,53,59,56,59,53,6,11,11,6,10
202881,K. Buckley,Keith Buckley,27,60,3,2,SUB,55,55,57,58,57,67,57,53,55,57,52,57,55,53,56,57,55,55,63,54,67,59,80,72,59,57,75,59,57,58,57,56,56,59,56,7,8,10,8,9
203192,D. Jarvis,Dean Jarvis,27,60,3,2,LB,69,37,50,55,58,64,52,33,50,51,37,51,35,39,47,53,68,70,75,60,62,39,84,75,57,36,63,60,53,53,43,52,59,59,56,10,10,12,11,13
205289,A. Yussuf,Adi Yussuf,27,60,1,2,SUB,75,58,41,57,20,61,35,60,57,44,45,56,46,35,43,55,76,75,63,54,73,68,64,59,72,49,35,19,57,41,58,59,15,16,14,11,14,15,16,8
205361,L. O'Neil,Liam O'Neil,25,60,3,2,SUB,65,38,53,57,56,68,52,37,52,59,36,54,38,33,54,59,67,64,64,59,67,44,70,77,66,32,62,62,47,52,40,55,50,57,58,7,7,18,5,9
209893,J. Pepper,Jacob Pepper,27,60,3,2,LCB,49,46,49,50,58,73,39,52,57,51,36,44,46,38,56,50,63,37,66,57,62,50,78,80,74,33,62,60,46,52,40,56,52,62,58,8,14,15,13,9
209985,H. Konongo,Hugo Konongo,27,60,3,2,SUB,73,33,38,55,64,68,48,29,57,31,35,66,39,35,37,35,73,73,59,56,60,31,65,66,73,37,57,58,43,39,51,45,62,69,70,13,12,10,6,14
211135,M. Attiyah,Mohammed Attiyah,27,60,3,3,SUB,66,56,56,64,44,61,46,57,54,62,38,62,39,45,60,63,70,62,75,60,73,53,57,66,68,59,40,39,57,58,57,56,55,38,29,10,16,15,15,10
212380,M. Al Rashdi,Murad Al Rashdi,28,60,3,2,SUB,56,39,55,58,53,72,46,32,51,61,28,59,42,23,59,55,64,49,64,56,51,45,70,74,68,50,78,55,55,63,33,45,54,53,52,10,16,9,9,10
214033,B. Garcés,Jhord Bayron Garcés Moreno,26,60,3,2,RM,72,59,47,65,27,67,48,61,53,51,59,65,33,50,39,61,73,71,74,54,73,65,70,78,68,48,48,19,57,46,58,47,24,27,23,9,16,16,9,7
214652,R. Al Radhi,Radhi Al Radhi,27,60,2,2,RB,55,40,48,49,57,71,49,35,61,52,31,47,35,37,46,49,60,51,54,55,54,55,71,69,72,37,71,57,51,47,40,52,55,58,57,7,8,14,12,14
214908,F. Cerda,Fabián Alfredo Cerda Valdés,30,60,2,1,SUB,,,,,,,17,13,19,26,17,19,16,13,21,18,47,38,37,56,54,44,57,34,67,19,38,29,9,9,16,54,22,16,13,58,57,59,62,59
224188,T. Mokwa,Tomasz Mokwa,26,60,3,2,RES,67,46,55,61,56,61,62,47,50,58,43,61,33,33,57,60,68,67,65,54,63,41,65,67,61,47,50,57,58,52,37,54,52,60,60,7,14,10,14,10
226195,Wang Weicheng,王维成,27,60,4,2,SUB,64,53,53,59,50,66,40,53,52,55,53,59,43,44,53,58,47,77,59,60,63,52,66,64,66,53,67,49,63,68,40,55,57,44,43,9,7,16,12,14
232507,R. Hironaga,廣永 遼太郎,29,60,2,1,SUB,,,,,,,11,9,14,26,5,8,10,13,25,11,31,19,26,47,37,44,50,45,69,7,19,10,12,40,12,22,12,10,13,62,59,59,60,62
232596,T. Imai,今井 智基,28,60,3,2,SUB,64,23,42,51,58,66,55,20,54,48,27,48,28,26,27,52,61,66,59,53,63,23,75,56,75,22,56,57,44,38,34,48,56,60,59,8,12,12,7,9
232725,K. Nakami,中美 庆哉,27,60,4,3,SUB,77,50,53,65,26,56,51,54,33,58,37,66,39,38,50,66,79,76,60,55,69,54,39,48,66,38,44,20,58,56,47,57,34,21,26,8,6,13,10,14
233085,F. Costa,Federico Costa,30,60,2,1,SUB,,,,,,,9,9,15,24,6,10,13,9,25,16,26,32,45,59,29,41,52,22,55,10,18,10,6,30,12,42,20,9,15,62,57,55,56,63
237318,G. Bokwé,Georges Motase Bokwé,29,60,3,1,SUB,,,,,,,17,13,16,15,14,10,15,18,20,15,38,21,26,45,54,42,65,21,59,12,31,18,11,44,18,43,17,11,16,56,62,56,60,64
242048,F. Pangop,Frantz Pangop,26,60,3,2,SUB,85,59,49,62,24,57,46,58,52,55,60,61,49,39,39,60,80,89,78,53,70,66,70,58,59,54,48,23,56,50,57,55,21,20,23,15,6,8,11,11
242139,T. Kallevåg,Torbjørn Kallevåg,26,60,4,2,RM,67,54,56,61,28,57,55,56,42,60,55,58,56,37,56,61,70,65,66,61,78,56,52,64,54,48,57,25,54,53,53,46,32,22,25,8,9,10,7,11
243687,H. Pritchard,Harry Pritchard,26,60,3,2,SUB,70,51,57,63,45,47,56,53,44,59,40,63,47,48,52,62,69,71,69,57,60,52,55,79,36,48,34,42,51,61,52,44,47,47,39,15,9,6,8,14
243753,W. Coulibaly,Wonlo Coulibaly,27,60,3,2,,68,38,40,57,65,64,45,39,50,31,32,65,39,41,45,39,72,64,60,54,79,31,72,71,60,39,63,61,50,45,42,52,65,69,72,12,8,8,6,11
243929,H. Pernía,Henri Pernía,28,60,3,2,SUB,55,25,37,35,61,63,26,21,55,48,22,22,20,25,42,48,54,56,41,48,56,35,69,55,70,20,54,55,26,31,36,49,63,65,57,9,9,9,10,14
245522,H. Al Maqati,Hamed Al Maqati,25,60,3,3,RES,69,55,56,61,34,52,54,59,43,61,46,60,49,48,55,59,68,69,65,57,74,53,58,59,49,52,47,31,56,54,55,56,32,35,33,13,9,11,6,13
247573,A. Melksham,Adrian Melksham,28,60,3,2,CM,50,48,55,52,58,64,47,37,54,63,34,49,48,38,54,56,48,51,53,61,47,70,54,55,70,56,64,62,42,56,37,60,60,56,52,12,13,9,12,13
247985,L. Dumitriu,Lucian Dumitriu,26,60,3,2,SUB,58,54,57,59,56,67,46,61,44,63,43,55,47,44,59,63,61,55,65,54,67,62,50,72,75,36,43,52,54,63,47,58,57,59,60,6,8,5,9,14
252358,F. Michel,Florian Michel,27,60,3,2,RES,72,46,61,66,48,45,49,47,38,68,52,64,56,58,62,62,74,71,77,65,79,44,62,54,39,41,42,37,47,60,52,62,50,57,51,9,5,14,14,7
139471,M. Harrold,Matt Harrold,34,60,2,2,SUB,55,59,48,56,27,73,51,58,64,51,49,53,43,33,31,58,51,59,59,54,60,65,61,63,80,57,70,32,59,59,68,49,14,28,18,11,6,15,12,7
148700,A. Karadas,Azar Karadas,37,60,3,2,SUB,35,57,54,53,57,72,54,54,79,62,67,51,45,23,55,58,34,35,52,50,52,73,74,31,86,45,90,51,57,50,56,71,58,56,49,13,13,9,11,12
163731,R. Harley,Ryan Harley,34,60,4,3,SUB,50,60,59,64,50,61,57,58,54,60,59,62,55,64,59,63,50,50,76,58,80,66,82,65,59,60,54,49,55,60,63,60,47,52,50,7,10,8,6,7
164645,S. Dawson,Stephen Dawson,33,60,1,2,SUB,41,45,57,57,60,65,55,33,46,60,25,56,39,43,58,59,47,36,50,71,60,56,58,55,64,58,82,60,58,59,55,63,62,64,59,12,14,15,12,13
169912,B. Moore,Byron Moore,30,60,3,2,SUB,78,58,54,64,33,59,57,61,43,60,52,63,50,33,43,57,81,75,85,56,81,57,71,81,51,53,48,37,63,56,52,68,32,31,23,14,16,13,11,16
